"Sex","model","round","age","incidence","lb","ub","irr","year","py","newinf","newinf.lb","newinf.ub"
"Female","tensorproductgam",14,43,0.00870621211272091,0.00625605798880325,0.0121159569632103,1.24062768276079,2010,1,0.651986317479511,0.468500440518599,0.907333529313125
"Female","tensorproductgam",14,17,0.00951719833611979,0.00645593245187112,0.0140300514053225,0.99249414872492,2010,1,1.56965373789967,1.06476487584043,2.31395016196202
"Female","tensorproductgam",14,23,0.0159131061510611,0.0131009678232149,0.019328873316231,0.903052866796772,2010,1,2.70552287120908,2.22740725438563,3.2862665739384
"Male","tensorproductgam",14,18,0.00328487880960259,0.00232793210325044,0.00463519910168759,0.644206180977517,2010,1,0.56309529099058,0.399055088806977,0.794567756756851
"Female","tensorproductgam",14,16,0.00823722938000922,0.00504074052008233,0.0134607103040842,1.01654947727095,2010,1,0.667514262245595,0.408482759700746,1.0908056208485
"Female","tensorproductgam",14,30,0.0117955494387965,0.00971270289010991,0.0143250532974472,0.976893762611443,2010,1,3.25762931621357,2.68240032723075,3.95621363974775
"Female","tensorproductgam",14,45,0.00909306170835931,0.00637405708131772,0.0129719219920975,1.26033958921781,2010,1,0.665770288103359,0.466691853142813,0.949770332471587
"Female","tensorproductgam",14,24,0.0159430522698516,0.013182071480712,0.0192823196301991,0.901640092826741,2010,1,2.45940132446899,2.03348791123356,2.97452217020095
"Male","tensorproductgam",14,37,0.0093825550785543,0.00753144976314953,0.0116886313486198,0.900064155043796,2010,1,1.2044931713369,0.966856014596221,1.50053759597608
"Male","tensorproductgam",14,29,0.0136311927184606,0.0113805847571414,0.0163268776510994,0.781876576992623,2010,1,2.04915626906856,1.71082583031634,2.45439444545128
"Female","tensorproductgam",14,18,0.0108924561994759,0.00797970198402974,0.0148684251987045,0.970248404520167,2010,1,1.50322503873603,1.10124728567853,2.05193288235043
"Female","tensorproductgam",14,46,0.00938657865628639,0.00637670093953669,0.0138171539964132,1.26801434742335,2010,1,0.885015037643077,0.601228246062068,1.30275252698876
"Male","tensorproductgam",14,19,0.00425609722497553,0.00320223036684137,0.0056567958932674,0.655651497564452,2010,1,0.809738254687336,0.609236183124981,1.07622636223099
"Male","tensorproductgam",14,20,0.00546111224711541,0.00426868834408946,0.00698663021789555,0.667299888326477,2010,1,0.894133694447615,0.698901232356508,1.1439027812999
"Male","tensorproductgam",14,30,0.0131230698581918,0.0109206107740705,0.0157697189347582,0.795760279139611,2010,1,2.35401363453815,1.95893696653598,2.82876901414057
"Female","tensorproductgam",14,28,0.0133019355725302,0.0111092424608389,0.0159274127465917,0.939204255280267,2010,1,2.94880036773211,2.46271966024234,3.53082153406018
"Female","tensorproductgam",14,25,0.0156001313205666,0.012957150213862,0.0187822239614514,0.905043609245465,2010,1,3.25256938180655,2.70151764719536,3.9160238669729
"Female","tensorproductgam",14,26,0.0149680113458084,0.0124765549674958,0.0179569892676244,0.912781009975516,2010,1,3.41056816731289,2.84287205740173,4.09162811024256
"Male","tensorproductgam",14,21,0.00689068972683617,0.00550576232986404,0.00862398375861206,0.679154883033065,2010,1,0.924895014703595,0.739004705320288,1.15754444060382
"Female","tensorproductgam",14,19,0.0122823090759674,0.00948929159764651,0.015897405479141,0.950323004269539,2010,1,1.97648880304725,1.52703196732748,2.55823589299712
"Female","tensorproductgam",14,47,0.00972129647321016,0.00627348417256047,0.0150639744232394,1.2745812450178,2010,1,0.933820776958669,0.602626396633678,1.44703459448653
"Female","tensorproductgam",14,48,0.0100819084890548,0.00602695261525258,0.0168650535802188,1.28031240985159,2010,1,0.819034773301712,0.489617989916546,1.37008437943983
"Female","tensorproductgam",14,27,0.0141617646285679,0.0118326336030349,0.0169493609050412,0.924333524947706,2010,1,3.11174266245022,2.59996630062825,3.72425688555001
"Male","tensorproductgam",14,31,0.0125251269549105,0.0103896186684915,0.0150995729720467,0.809889444830902,2010,1,2.1111644706335,1.75121528710337,2.54509851238076
"Female","tensorproductgam",14,29,0.0124905405186826,0.0103765416680735,0.0150352215063015,0.956896256780419,2010,1,2.83363331595846,2.35404657877731,3.41092561281444
"Female","tensorproductgam",14,21,0.014683086553074,0.0119538939539185,0.0180353809023368,0.919303508847334,2010,1,1.9285924929183,1.57011879330251,2.36890929502059
"Female","tensorproductgam",14,49,0.0104592746419082,0.00563373107377742,0.0194181128992928,1.28548723926194,2010,1,0.621603133135553,0.334817184422291,1.15403412101034
"Male","tensorproductgam",14,22,0.00848306683808605,0.00686218651027366,0.0104868066281348,0.691220070255728,2010,1,1.16900986036792,0.945644287296872,1.44513541930635
"Female","tensorproductgam",14,20,0.0135828182868628,0.0108586233218923,0.0169904551566839,0.933191220637893,2010,1,1.97252297093445,1.57691014359468,2.46738654492679
"Male","tensorproductgam",14,33,0.0112972535694193,0.00929504231563816,0.0137307538661803,0.838901293454974,2010,1,1.33342599540363,1.09710302383571,1.62065443863404
"Male","tensorproductgam",14,25,0.0128324130084004,0.0106476847770879,0.0154654112199592,0.72871358138669,2010,1,2.04678903924682,1.69832162359738,2.46675618620874
"Male","tensorproductgam",14,26,0.0136326485685241,0.0113483698361999,0.0163767227959072,0.741656669237366,2010,1,2.29574425450143,1.91107067115088,2.75784760952999
"Male","tensorproductgam",14,32,0.0119027862713931,0.00984207911831451,0.0143949585569607,0.82426833743919,2010,1,1.70685518215194,1.41135053282598,2.06423177309852
"Male","tensorproductgam",14,24,0.01162133330928,0.00958105674506406,0.0140960847512941,0.715995676071586,2010,1,1.60618978511552,1.3242022292094,1.94822631234332
"Male","tensorproductgam",14,23,0.0101156016201163,0.00826303430089824,0.0123835134177981,0.703499098277221,2010,1,1.55200117550698,1.26776828802212,1.89995890537139
"Male","tensorproductgam",14,28,0.0139569977958453,0.0116644876556955,0.016700072324061,0.76823414553593,2010,1,2.13418700570136,1.78363558890578,2.55363494854842
"Male","tensorproductgam",14,27,0.0139907177056888,0.0116737153913755,0.0167675992910438,0.754828861325953,2010,1,2.16083026596626,1.80297523433723,2.5897124649259
"Male","tensorproductgam",15,43,0.00590441566979828,0.00440118899789233,0.00792106960606657,0.856162757091058,2012,1,0.584975245341523,0.436044268869105,0.784773616105245
"Male","tensorproductgam",15,44,0.00541225415119478,0.00395128984674851,0.00741340072058487,0.873501171914748,2012,1,0.459319495306561,0.335332452526794,0.629149959030036
"Male","tensorproductgam",15,16,0.00155121754660104,0.000882943697701169,0.00272528801456756,0.498047791800579,2012,1,0.153270061709199,0.0872403972795003,0.269275617132727
"Male","tensorproductgam",15,17,0.00202638131884847,0.00129851851932911,0.00316223541540213,0.508150516920874,2012,1,0.419413072482943,0.268762664164962,0.654508043057696
"Male","tensorproductgam",15,15,0.00118737237312976,0.000585969109469561,0.0024060195830938,0.488145841163043,2012,1,NA,NA,NA
"Female","tensorproductgam",15,39,0.00677755472400153,0.00512313976327439,0.00896622972617801,0.883247384090032,2012,1,1.02562400460243,0.775267088812996,1.35682865169382
"Female","tensorproductgam",15,36,0.00770397523896187,0.00608504982548563,0.00975361520195948,0.871093268127949,2012,1,1.52909241638895,1.20776654297149,1.93590692792802
"Female","tensorproductgam",15,37,0.00736143005659556,0.00574558471174949,0.00943170368149491,0.872623057479332,2012,1,1.25267562409358,0.977711376626443,1.60496876349408
"Female","tensorproductgam",15,38,0.00704483621064339,0.00541353646926814,0.00916770719409265,0.876563218074777,2012,1,1.2077778310173,0.928105230481797,1.57172618059656
"Male","tensorproductgam",15,47,0.00398358807545063,0.00249960396062555,0.00634859529943339,0.927650888099681,2012,1,0.289697780576768,0.181778262711615,0.461687788293197
"Female","tensorproductgam",15,40,0.0065851768671765,0.00490007754163483,0.00884976900947746,0.893042362561418,2012,1,0.93229200315324,0.693725195091939,1.25290011850916
"Male","tensorproductgam",15,45,0.00490993706280158,0.00347050617945556,0.00694638785067788,0.891190555827258,2012,1,0.469759074963585,0.332041277039549,0.664596855180625
"Male","tensorproductgam",15,46,0.00442691516422883,0.0029786165062173,0.0065794229738447,0.909238036680745,2012,1,0.287344532744077,0.193337603376437,0.427060639296076
"Male","tensorproductgam",15,38,0.00763511702932503,0.00603823409386554,0.00965431467963675,0.774494771782613,2012,1,1.21316709210546,0.959433479404633,1.53400358123932
"Male","tensorproductgam",15,48,0.00358805145514711,0.00204701272268829,0.00628921994577349,0.946436532493174,2012,1,0.199329879140956,0.113719327527517,0.349390042855593
"Male","tensorproductgam",15,18,0.00264367487558172,0.00184852398034025,0.00378086350088658,0.518457999231562,2012,1,0.552234297787351,0.386136113655675,0.789780362073643
"Male","tensorproductgam",15,19,0.00343378463300664,0.0025469840952372,0.00462934846272547,0.528974296858913,2012,1,0.752731896763124,0.558333260218099,1.0148156106324
"Male","tensorproductgam",15,20,0.00441687716291242,0.00340300574993557,0.00573281543019041,0.53970354466163,2012,1,0.866906414785842,0.6679125104369,1.12518738645163
"Male","tensorproductgam",15,39,0.00736709748834059,0.00577637390404452,0.00939588162129054,0.790180895902162,2012,1,0.913900550100584,0.716568675363359,1.16557455578229
"Female","tensorproductgam",15,41,0.00648904689259595,0.00475836805329817,0.00884919558610499,0.906359250146726,2012,1,0.852697160769763,0.625276253370039,1.16283393790508
"Male","tensorproductgam",15,41,0.0067492704740618,0.00518526179711699,0.00878502450105213,0.822511034128734,2012,1,0.700738746900239,0.538356533202432,0.912099623805772
"Male","tensorproductgam",15,42,0.00635657466764603,0.00481473237057193,0.00839216770434108,0.839168326325796,2012,1,0.667285357961014,0.505429509030425,0.880972996221231
"Male","tensorproductgam",15,21,0.00558688170648744,0.00440237226941595,0.00709009717763485,0.550649955564203,2012,1,0.802709204836706,0.632521848399725,1.01868744796683
"Male","tensorproductgam",15,49,0.00323805166555193,0.00163289857164333,0.00642108381430677,0.965602544130372,2012,1,0.119247394433775,0.0601345871391182,0.236468590801949
"Female","tensorproductgam",15,42,0.00650299697377024,0.00470864195682644,0.00898113936642724,0.923613465225342,2012,1,0.622863798779655,0.450998613124344,0.860222848896564
"Female","tensorproductgam",15,43,0.00663031739080454,0.00474817290029647,0.00925853157117768,0.944814483500067,2012,1,0.646092229986182,0.462686389910552,0.902198938095451
"Female","tensorproductgam",15,31,0.0100130717305361,0.00816655819162882,0.0122770943558125,0.88912693978926,2012,1,2.45331614563382,2.0008993848193,3.00802736813832
"Male","tensorproductgam",15,40,0.00708078191654461,0.00550264001349708,0.00911153054291869,0.806184125704016,2012,1,0.949605583764657,0.737960545014723,1.22194983296705
"Female","tensorproductgam",15,33,0.00885771523802292,0.00712775043304271,0.0110075570090367,0.877941361161234,2012,1,1.84246250571054,1.48261855004886,2.28964360714175
"Female","tensorproductgam",15,34,0.00843570581233927,0.00675122224407592,0.0105404814090926,0.874041585647024,2012,1,1.92650214399934,1.541808642592,2.40717972925267
"Female","tensorproductgam",15,44,0.006866419268449,0.00485213036054722,0.00971690990693219,0.969754363564941,2012,1,0.615399093843121,0.434869545588342,0.870872767580364
"Male","tensorproductgam",15,22,0.00689496491663988,0.00550606277856673,0.00863421706464269,0.561817821910016,2012,1,1.11826663572648,0.893006182616981,1.40034894821705
"Female","tensorproductgam",15,15,0.00581360971796615,0.00311372053288706,0.0108545573039892,0.853134053823817,2012,1,NA,NA,NA
"Male","tensorproductgam",15,29,0.0112723169735818,0.00935309278152377,0.0135853597222841,0.646572958956395,2012,1,1.7950847393087,1.48945369055895,2.16343028435461
"Female","tensorproductgam",15,35,0.0080600675790553,0.00641502692788902,0.0101269550555599,0.871664054106864,2012,1,1.56207662767503,1.24326049771606,1.96264853199403
"Female","tensorproductgam",15,32,0.00936943492364065,0.00758600549796464,0.0115721390937418,0.883080552905316,2012,1,2.8692171577006,2.32307469026251,3.54375480588325
"Male","tensorproductgam",15,32,0.00991604422951821,0.00815297322968333,0.0120603772871189,0.686686386252468,2012,1,1.80496180340524,1.48403989767993,2.19528269883114
"Female","tensorproductgam",15,16,0.00700309950740792,0.00424588363080322,0.0115508117921214,0.864246558534466,2012,1,0.648240801067083,0.393019548438236,1.06919907123686
"Male","tensorproductgam",15,30,0.0108789054263659,0.00900065920915095,0.0131491016964054,0.659678025977618,2012,1,1.57643909308487,1.30426642063197,1.90540841571472
"Female","tensorproductgam",15,45,0.00720194831696782,0.00497673373425517,0.0104221086218185,0.998222697095592,2012,1,0.487356839047827,0.336776260362065,0.705265532408186
"Male","tensorproductgam",15,23,0.00824219869301674,0.00665375339778904,0.0102098522794278,0.57321151683436,2012,1,1.09471960514057,0.88374407893148,1.35606115214723
"Male","tensorproductgam",15,33,0.00943479194009604,0.00771822629890236,0.0115331289218043,0.700600293105748,2012,1,1.51636214066743,1.24047527778764,1.85360738970175
"Female","tensorproductgam",15,17,0.00839270775227545,0.00564637849041715,0.0124748178916183,0.875227461056331,2012,1,1.33270704213084,0.896607936178268,1.98091940577247
"Male","tensorproductgam",15,31,0.0104088334526877,0.00858548833951455,0.0126194119147702,0.673047417138519,2012,1,1.89559274690237,1.56353634621719,2.29816970408292
"Female","tensorproductgam",15,46,0.00762462301960459,0.00507653123359003,0.0114516928028378,1.02999524497437,2012,1,0.481834981241143,0.320809346956248,0.723685115007933
"Male","tensorproductgam",15,24,0.00949247105102952,0.00774240403267944,0.0116381173436966,0.584835495798452,2012,1,1.32374552321535,1.07969491000684,1.62296051782033
"Male","tensorproductgam",15,34,0.00898567025168744,0.00730343237650844,0.0110553867975514,0.714794699638919,2012,1,1.24713422899998,1.01365399027634,1.53439319537367
"Female","tensorproductgam",15,18,0.00994426956489362,0.00723763909638993,0.0136630876259904,0.885788430337756,2012,1,1.77587618593195,1.29251835238101,2.43999338342126
"Female","tensorproductgam",15,28,0.0128709902714298,0.0107347348459694,0.0154323691217619,0.90877667890391,2012,1,3.48579001541255,2.90723796344107,4.1794762535255
"Male","tensorproductgam",15,37,0.00791330128281822,0.00631331101205307,0.00991877908012149,0.759119320173949,2012,1,1.23121793397994,0.982277997895776,1.54324702803194
"Male","tensorproductgam",15,25,0.0105075959728531,0.00863531870616048,0.0127858133423555,0.596694315256971,2012,1,1.57801123324853,1.29683611324678,1.92014968338924
"Male","tensorproductgam",15,35,0.00858052042754808,0.00693329712611737,0.0106190935522188,0.729275381832536,2012,1,1.05440781936784,0.851990594918699,1.30491563659824
"Female","tensorproductgam",15,19,0.0115754141338601,0.00890567362468325,0.0150454887543821,0.895628197215644,2012,1,1.51507368123784,1.16563878980216,1.96926207300391
"Female","tensorproductgam",15,25,0.0158915597838624,0.0132129172454887,0.0191132410558537,0.921950868731823,2012,1,3.25060509440637,2.70269103186274,3.90959726998395
"Female","tensorproductgam",15,22,0.0156292784698173,0.0128456617960637,0.0190160965908309,0.917660626189481,2012,1,2.16506111781823,1.77945788994735,2.63422341735045
"Male","tensorproductgam",15,26,0.0111904289784785,0.00923677094032685,0.013557302820583,0.608792652564815,2012,1,1.73513985250328,1.43221402841917,2.10213714431232
"Male","tensorproductgam",15,36,0.00822413883143244,0.00660866539153511,0.0102345111322036,0.744048244525228,2012,1,1.15075310447727,0.924709853716796,1.43205212115068
"Female","tensorproductgam",15,47,0.00812144539507494,0.00511234833965943,0.0129016786265347,1.06482113898337,2012,1,0.704136943237205,0.443245402454421,1.11858765389545
"Female","tensorproductgam",15,26,0.0150699294663257,0.0125599597666966,0.0180814889807376,0.918996192662872,2012,1,2.8621544504427,2.38544877226932,3.43412451083399
"Female","tensorproductgam",15,23,0.0162369831249928,0.0134018604001709,0.0196718674220736,0.921432561309078,2012,1,2.66651316876199,2.20091607953688,3.23060590328246
"Male","tensorproductgam",15,27,0.0115127134152055,0.00953423247940167,0.0139017556438869,0.62113527988904,2012,1,1.92548020934947,1.59458290051574,2.3250431416249
"Female","tensorproductgam",15,29,0.0117789361372019,0.00977305951356732,0.014196509939561,0.902380475983826,2012,1,2.91232789110963,2.41637729174392,3.51007012618207
"Female","tensorproductgam",15,48,0.0086810079432813,0.00504668374619208,0.0149325582305757,1.10241054180064,2012,1,0.688206067092822,0.4000869939897,1.18381151574141
"Female","tensorproductgam",15,27,0.014010479950501,0.0116946902078041,0.0167848438013688,0.914459225846159,2012,1,3.24333823521428,2.70724743434653,3.88558606596002
"Female","tensorproductgam",15,24,0.0163187655573564,0.0135210750970816,0.0196953354229531,0.922888104668402,2012,1,3.23299663686019,2.67873143724975,3.90194668588375
"Female","tensorproductgam",15,20,0.0131642566686511,0.0105070839253334,0.0164934110043884,0.904434447252441,2012,1,2.34681976244915,1.87311998104719,2.94031511763748
"Female","tensorproductgam",15,30,0.0108150922722574,0.00889736152381068,0.0131461692934948,0.89569343400704,2012,1,2.29832273704858,1.8907844496501,2.79370152669279
"Female","tensorproductgam",15,49,0.00929524155967483,0.00486216742105689,0.0177701646550717,1.14242285626026,2012,1,0.718399687191703,0.375781471835483,1.37339956660525
"Male","tensorproductgam",15,28,0.0115133221577607,0.00955734013517908,0.0138696107110873,0.633727062189559,2012,1,2.0384704067685,1.69215755157612,2.45565880990251
"Female","tensorproductgam",15,21,0.014564626464136,0.0118654678265725,0.0178777901672577,0.911886759308648,2012,1,2.45247569471945,1.9979758164619,3.01036528251909
"Female","tensorproductgam",16,41,0.00502894006019414,0.00356421279839963,0.00709560274862965,0.702418462592886,2014,1,0.950983994684287,0.674000740584706,1.34179460598386
"Female","tensorproductgam",16,40,0.0051449359983951,0.00370759637557238,0.00713949517320243,0.697725496506532,2014,1,1.1365720615323,0.819048178097548,1.5771917765037
"Male","tensorproductgam",16,44,0.00448358426334155,0.00323063626179096,0.00622246709858317,0.723620140333358,2014,1,0.601696774736874,0.43355121815395,0.83505476070465
"Female","tensorproductgam",16,42,0.00501421545494808,0.00350461972089226,0.00717406127653674,0.712163473304836,2014,1,0.847655578262108,0.592457680128242,1.21277857213926
"Male","tensorproductgam",16,15,0.000916022703429332,0.000444982016092388,0.0018856887758443,0.376590093562072,2014,1,NA,NA,NA
"Male","tensorproductgam",16,16,0.0011996652729949,0.000671032662856403,0.00214474920058831,0.385175271788371,2014,1,0.0224692953663466,0.0125681983479826,0.0401703744865836
"Male","tensorproductgam",16,17,0.00157100152116059,0.000987417000319304,0.0024994969487975,0.39395607708962,2014,1,0.433708250201856,0.272597380498828,0.690039082360017
"Male","tensorproductgam",16,45,0.00407746894206219,0.00284457304052249,0.00584472704220945,0.740091322223864,2014,1,0.513788032407032,0.35843500129494,0.736474231843988
"Female","tensorproductgam",16,43,0.00510133532615051,0.00352103705492569,0.00739089697264784,0.726935864039036,2014,1,0.685939737921408,0.473448436586079,0.993800565595794
"Female","tensorproductgam",16,44,0.00528504568609163,0.00358865429112416,0.00778333760740325,0.746414676318638,2014,1,0.747167847882264,0.507342275308801,1.10036127497797
"Female","tensorproductgam",16,45,0.00555760488691116,0.00367052325997295,0.00841486891415217,0.770309240699998,2014,1,0.700984354059609,0.462965509209297,1.06137294217791
"Male","tensorproductgam",16,18,0.00205461983034726,0.00140686329995293,0.00300062034982181,0.402936872556591,2014,1,0.534590131507499,0.366050801917839,0.78072936108292
"Male","tensorproductgam",16,46,0.00368539263995798,0.00244843034244628,0.0055472760140222,0.756937741981054,2014,1,0.437741471953252,0.290818267355541,0.658891196932746
"Male","tensorproductgam",16,43,0.00487929179130452,0.00359074808173102,0.00663023076049785,0.70751589087185,2014,1,0.583913942510269,0.429711515245162,0.793452072289386
"Female","tensorproductgam",16,36,0.00635278073474216,0.00490223346518776,0.00823253795444549,0.718312865796869,2014,1,1.83192592979585,1.4136374248961,2.37398398850756
"Female","tensorproductgam",16,46,0.00590972475634795,0.00373090903808029,0.00936094832099208,0.79833303003896,2014,1,0.580019852410655,0.366176327806205,0.918745980129352
"Male","tensorproductgam",16,19,0.00267525018007893,0.00194167347218075,0.00368597687950803,0.412122114277689,2014,1,0.699901023845984,0.507982117438378,0.964328125664936
"Male","tensorproductgam",16,47,0.0033244898656139,0.00206125094983715,0.00536190552996116,0.77416789032994,2014,1,0.403161306809793,0.249968163595474,0.650238962316889
"Male","tensorproductgam",16,48,0.00300177008086822,0.0016937972602107,0.00531977694737486,0.791790447320157,2014,1,0.232965017238464,0.13145427440909,0.412863708699338
"Female","tensorproductgam",16,37,0.00597511111799868,0.00455096552509355,0.00784491833119248,0.70828897272415,2014,1,1.34064708558753,1.02110882079621,1.76017929870868
"Male","tensorproductgam",16,41,0.00555013063149891,0.00421317649689502,0.00731133624461355,0.676375869482148,2014,1,0.928567938402796,0.704888024012574,1.22322750118711
"Male","tensorproductgam",16,20,0.00344964559249639,0.00260117868047914,0.00457487015526276,0.421516353166824,2014,1,0.768825701756606,0.579727096825176,1.01960554012156
"Male","tensorproductgam",16,21,0.00437417653009212,0.00337737018560425,0.00566518304625396,0.431124236822182,2014,1,1.07677256157286,0.831392953877036,1.39457418294125
"Male","tensorproductgam",16,49,0.00271563130706444,0.00135585294667082,0.00543912480628252,0.809814286448254,2014,1,0.237615502325629,0.118636015929252,0.475918939988101
"Female","tensorproductgam",16,47,0.0063317971773761,0.0037419906709521,0.0107139913005788,0.830176299198415,2014,1,0.537443583511679,0.317620545845907,0.909404663003155
"Male","tensorproductgam",16,42,0.00524005777942551,0.0039201050498851,0.00700445655978596,0.6917704497349,2014,1,0.825108804987643,0.61726670378267,1.10293417075002
"Female","tensorproductgam",16,49,0.00735378751255725,0.0035370335714936,0.0152891369806838,0.903810286208484,2014,1,0.607954860479689,0.29241486074998,1.26398881176186
"Male","tensorproductgam",16,40,0.00580846591829956,0.0044622585009181,0.00756080722735044,0.661324282150895,2014,1,0.979915165038863,0.752803724232461,1.27554327876389
"Female","tensorproductgam",16,38,0.00563543126679746,0.00421675946646727,0.00753139604365548,0.701196112835114,2014,1,1.31636276364573,0.984979654993218,1.75923524585384
"Female","tensorproductgam",16,48,0.00681528137293011,0.00368038800460776,0.0126204248394615,0.865479916611592,2014,1,0.585758867984326,0.316321483054966,1.08469854183966
"Female","tensorproductgam",16,31,0.00895835668807097,0.00713588040611589,0.0112462863702039,0.795471807448919,2014,1,2.7361051954617,2.17947555932507,3.43489588979415
"Male","tensorproductgam",16,22,0.00541160886611422,0.00424208483967495,0.00690356549352983,0.440950511416216,2014,1,1.0831820297129,0.849091311019452,1.38181052410518
"Female","tensorproductgam",16,15,0.00450199139616058,0.00224688581685961,0.00902045238748784,0.660657036920961,2014,1,NA,NA,NA
"Female","tensorproductgam",16,39,0.00535228218147348,0.00392865475317131,0.00729178977282083,0.697506612371113,2014,1,1.12214347088417,0.823670003029545,1.52877483047395
"Female","tensorproductgam",16,22,0.014250925132795,0.0114765951724916,0.0176959162615856,0.836731708785849,2014,1,2.96301518864642,2.38618373847069,3.67928875995784
"Male","tensorproductgam",16,35,0.00695291546308459,0.00557019238464701,0.00867888038661781,0.590942020592485,2014,1,1.27443807534748,1.02099116546074,1.59079966883205
"Male","tensorproductgam",16,32,0.00797620382691207,0.00651000109544711,0.00977262930615181,0.552352375114555,2014,1,1.18264495012565,0.965248643078316,1.44900393083921
"Male","tensorproductgam",16,38,0.00623253321524566,0.00487817648318518,0.00796290794583495,0.632218782191472,2014,1,1.10932044926137,0.86826026288412,1.41730758823599
"Male","tensorproductgam",16,39,0.00602852190609453,0.0046754200893125,0.00777322158822432,0.646607819193739,2014,1,1.24620283149125,0.966492590467658,1.60686332470004
"Male","tensorproductgam",16,26,0.008869701368632,0.00723781889345104,0.0108695179482726,0.482538161320909,2014,1,1.63266543331122,1.33228123797892,2.00077606825196
"Male","tensorproductgam",16,23,0.00648492170174368,0.00514849361950166,0.00816825514135855,0.451000023617242,2014,1,1.12943936349759,0.896681814218025,1.42261530856438
"Male","tensorproductgam",16,29,0.00900065447483664,0.00740859696047424,0.0109348344102945,0.516271837456154,2014,1,2.14407438791857,1.76482532884393,2.60482151167886
"Male","tensorproductgam",16,30,0.00870786949231113,0.00715095796675253,0.0106037528744639,0.528030158552214,2014,1,1.8471794375832,1.51691553563939,2.24934862519684
"Female","tensorproductgam",16,32,0.00825672760942174,0.00651941694427683,0.0104570012010099,0.77820654521218,2014,1,2.11362989512441,1.66889780116765,2.676875318811
"Male","tensorproductgam",16,36,0.00668049819366405,0.00531906043435451,0.00839040215209823,0.604393123150127,2014,1,1.11923807417605,0.891145358383481,1.40571216008763
"Female","tensorproductgam",16,16,0.0055745157119043,0.00317512153893764,0.00978709792402635,0.687946246431791,2014,1,0.133254200357663,0.0758986616193416,0.233952503695206
"Female","tensorproductgam",16,17,0.00686355518450824,0.00437720128061807,0.0107622169397104,0.715760890914912,2014,1,1.25334812784759,0.799317100656163,1.96527952209393
"Female","tensorproductgam",16,23,0.0149963991768422,0.0121247077021885,0.0185482399901979,0.851030662380961,2014,1,3.51550948428844,2.84231730688328,4.34814470016859
"Male","tensorproductgam",16,27,0.00914758336707815,0.00750013384051359,0.0111569050948982,0.493531502965585,2014,1,1.9820501458484,1.62508946635824,2.41741938643006
"Male","tensorproductgam",16,33,0.00760773540189391,0.00617629457815099,0.00937093223337753,0.564928372165417,2014,1,1.44255742121151,1.17113163229653,1.77688985260497
"Male","tensorproductgam",16,34,0.00726337896595699,0.00585636690086169,0.00900843046485765,0.577789373626289,2014,1,1.814292530431,1.46284019786055,2.25018248117044
"Male","tensorproductgam",16,31,0.00835207522548878,0.00683924398864271,0.0101995426231412,0.540055010372975,2014,1,1.81577154907146,1.48687653265344,2.21741768466383
"Female","tensorproductgam",16,33,0.00768061854351597,0.00602670423214056,0.00978841816998355,0.761272237530152,2014,1,2.30309987999956,1.80715937332332,2.93514182288172
"Male","tensorproductgam",16,24,0.00748700354402909,0.00601617756282319,0.00931741483407936,0.461277722752931,2014,1,1.34858433168239,1.08365419491659,1.67828418714259
"Male","tensorproductgam",16,25,0.008308047852065,0.00673839594494789,0.0102433367935216,0.471788688584684,2014,1,1.38140397139516,1.12041325290037,1.70319025345911
"Female","tensorproductgam",16,18,0.00834630686118087,0.00581573362416492,0.0119779967107757,0.743449481677615,2014,1,1.37951311111792,0.961249199046312,1.97977426211053
"Female","tensorproductgam",16,24,0.015202833829885,0.0123335150269029,0.018739682560482,0.859777931703072,2014,1,3.71240765030193,3.01174347186393,4.57607717615167
"Male","tensorproductgam",16,37,0.00644378869867875,0.00509073886721383,0.00815646095317108,0.618149659852646,2014,1,1.11107816961409,0.877776892921241,1.40638778367085
"Female","tensorproductgam",16,35,0.00675757563561367,0.00525431540191562,0.00869091879303457,0.730804762701898,2014,1,1.64570439190859,1.27960830920396,2.11654060548581
"Female","tensorproductgam",16,27,0.013064947437336,0.0107069078048933,0.0159423107633691,0.852744642687265,2014,1,2.96961207164431,2.43363877427716,3.62362563798109
"Female","tensorproductgam",16,28,0.0119229132682288,0.0097630887149239,0.014560541745811,0.841836198634363,2014,1,2.96036241777772,2.42409554300013,3.61526412186892
"Male","tensorproductgam",16,28,0.00917055348057031,0.00754531806661064,0.0111458589813666,0.504774194299483,2014,1,1.9689208823273,1.61998229841054,2.39301963031824
"Female","tensorproductgam",16,26,0.0141014206657552,0.0115274125813019,0.0172501906555452,0.85993447626442,2014,1,3.82153565249483,3.12397021581254,4.67486363005885
"Female","tensorproductgam",16,19,0.00995517270403181,0.00740366132822311,0.0133860071623354,0.770264742045049,2014,1,1.82519121595037,1.35739459514063,2.45420380094946
"Female","tensorproductgam",16,34,0.00719308770841723,0.00561879865395033,0.00920846500605721,0.745291256739509,2014,1,2.53891701554444,1.98324615070928,3.25027713252625
"Female","tensorproductgam",16,30,0.00980882904227303,0.00789824935935402,0.0121815762965995,0.812355877073594,2014,1,3.00403717813866,2.41890592806286,3.73071117108974
"Female","tensorproductgam",16,25,0.0148676134924218,0.0121098120035407,0.0182534568575807,0.862546493971388,2014,1,3.71541362337164,3.02623958561728,4.56153519977164
"Female","tensorproductgam",16,21,0.0130626359360966,0.0104116948289752,0.0163885381200515,0.817847596787126,2014,1,3.19598387929076,2.54738852037876,4.00971931645813
